"Gene","log2FC","AveExpr","PValue"
"GKN2",-3.13502857142857,9.63548,0.0275945020815878
"ABCC8",-3.13238571428572,9.09673,0.00014259252098093
"PRKY",-3.11872857142857,10.33989,0.0200323301871527
"EFHB",-3.10869523809524,10.22658,0.000134870712390323
"C5orf49",-3.08862380952381,9.17853,6.1838747976856e-06
"FAM181A",-3.08520952380953,8.95052,0.00415810960141369
"C10orf107",-3.08227142857143,9.88311,0.00017975703364432
"CCDC65",-3.07400000000001,9.1134,2.59121029493819e-05
"PACRG",-3.06190952380953,9.42113,0.000481201637613835
"C1orf168",-3.05345238095238,9.89055,0.000403015957980059
"PIP",-3.04490476190477,10.507,0.0386524565798438
"C8orf34",-3.04438571428572,9.68563,2.0541899564214e-05
"TUBA4B",-3.02775238095239,9.02274,0.0079186837683582
"MAATS1",-3.0249,10.59627,8.00525279816783e-06
"AFF3",-3.0218,10.89194,0.00019323980456205
"CYP4B1",-3.01779047619048,9.54678,0.0205744799322934
"KDM5D",-3.00479523809524,10.24141,0.028017504112551
"AGR3",-3.00313809523809,11.34287,0.00108201681034344
"APCDD1L",2.99383333333333,10.99795,0.0139825314849259
"SCRG1",-2.98295238095238,10.0181,0.0701185281520803
"CFAP53",-2.98286666666667,10.44186,8.26547013836159e-05
"WDR49",-2.96517619047619,10.12961,0.000487784265026652
"CHST9",-2.96499047619048,9.01344,0.00882107882172807
"PLA2G2A",-2.96431904761905,10.67771,0.0285461593485159
"EFCAB6",-2.95748095238095,9.65683,0.000156233975414867
"SERPINI2",-2.95285238095238,10.03557,0.00499885143506536
"GSTA1",-2.94600476190477,11.03613,0.00679976955205437
"ZMYND10",-2.94029047619048,10.69403,0.00978976175993275
"CCDC114",-2.93279523809524,10.27121,0.000182807255114278
"PIGR",-2.92685714285714,11.3131,0.0202412017426059
"SPAG6",-2.92458095238096,10.13646,0.00718453425596687
"DYDC1",-2.92359523809524,9.60125,0.00767427621942304
"EFCAB12",-2.91609523809524,9.471,5.55536657091829e-06
"AGBL2",-2.91459047619048,10.31812,0.00127055237554381
"TUBB1",-2.89559047619048,10.54572,0.0771415921621755
"WDR93",-2.88189523809524,9.58944,0.00426340179154549
"RERGL",-2.87916190476191,10.79102,0.00419135191122779
"CSMD1",-2.8727380952381,10.62845,0.0410792234548702
"CCDC13",-2.86477619047619,8.87799,4.26986650541703e-05
"CATIP",-2.86411904761905,8.98075,1.00371120872475e-05
"NCKAP5",-2.85352380952381,10.2844,0.0402466004662194
"C16orf71",-2.85305714285714,8.89106,1.71373698096482e-06
"PEBP4",-2.84521428571429,9.73415,0.0198001665176156
"ENKUR",-2.83098571428572,9.64821,0.00988723661750196
"PPP1R32",-2.82826666666667,9.58508,8.2914320717172e-05
"CATSPERD",-2.81622380952382,9.49071,0.0186461617865355
"KIF4A",2.81194761904762,12.42033,0.000518734705672396
"COX4I2",-2.80405238095238,11.05533,0.0739246641911665
"ZFR2",-2.80238095238096,10.2505,0.0406148183613722
"CAPN9",-2.7961380952381,10.80667,0.00151795425738779
"CCDC78",-2.78800476190476,10.04003,0.000131373492513627
"CCDC39",-2.78280952380952,9.3193,0.000252556922817858
"ZBTB16",-2.78082380952381,10.81129,0.00981458207940152
"MCEMP1",-2.78056666666667,11.38857,0.0054252422462048
"AADAC",-2.76945238095239,9.63005,0.00761126283656462
"SCGB2A1",-2.76844761904762,9.70842,0.0437242784225436
"SCARA5",-2.76395238095238,10.8356,0.0225996897679778
"LKAAEAR1",-2.76146190476191,9.54331,0.00305900007564745
"FAM183A",-2.75915714285714,9.23429,0.00936944564713291
"CXorf67",-2.75289047619048,9.32771,0.0142254330001035
"ACSBG1",-2.75169523809524,9.03588,2.921604927699e-05
"CNTD1",-2.75004761904762,9.4232,0.0280194629326006
"PZP",-2.74691904761905,9.90729,0.0471336438798287
"MUC16",-2.74474761904762,10.27891,0.00223056762957838
"CLIC5",-2.74398095238095,10.23778,0.0275469819186404
"NXF2",-2.73921428571429,8.74915,0.00717451019948095
"MORN1",-2.73846666666667,9.94044,0.00564224779274476
"SH3GL2",-2.73264761904762,10.72508,0.0415716882137154
"FHAD1",-2.72160952380952,10.19904,0.0871304485168135
"FGFBP2",-2.71948095238096,9.65293,0.000158120311092737
"CFAP45",-2.71454285714286,10.77152,0.000930403844227658
"SPATA18",-2.71201428571429,11.11189,0.0205121403501167
"DNAI1",-2.69382380952381,9.90199,0.057368866136942
"TKTL1",-2.69034761904762,10.29089,0.0880269245799771
"COL11A1",2.68321904761904,11.06632,0.00853806781156232
"ACOXL",-2.68253333333334,9.27256,1.97767508480804e-05
"CFAP161",-2.68046190476191,10.06111,0.00258199000390945
"MAK",-2.67580952380953,9.6222,0.00190488012645202
"SGCG",-2.67111428571429,10.54682,0.024849014897912
"MS4A6E",-2.66840476190477,9.79265,0.0820492037879082
"MYH11",-2.66715238095239,12.02916,0.0139920240616636
"TTC16",-2.66276666666667,9.87323,0.0143711979057961
"LRRC74B",-2.66133333333333,9.6413,0.0408325373061998
"KNDC1",-2.66026666666667,9.17318,0.00941052720045428
"CFAP52",-2.65259523809524,8.93445,0.00445213893804049
"CCDC60",-2.65144761904762,8.65032,2.67989417871097e-05
"DNAH9",-2.64190476190476,8.8388,0.0066256174332106
"TMSB4Y",-2.63804761904763,9.7735,0.102022559139486
"GJB3",2.63389047619047,10.10059,0.00514984816302105
"NAPSB",-2.63175714285715,11.81407,0.0217742289250269
"LDLRAD1",-2.63092380952381,9.67272,0.0706038520591075
"CCDC170",-2.62896666666668,9.25919,3.38850460781173e-05
"RGS22",-2.62822380952381,9.27241,0.0219837480849469
"COLCA1",-2.62449523809524,10.15762,0.00124871723501933
"AGTR1",-2.62235238095238,9.80502,0.000205270934451667
"PRMT8",-2.62000952380953,9.22276,0.00224826004637463
"RTN4",-2.61701428571429,10.63249,0.128035752439871
"SPATS1",-2.61685238095238,8.76277,0.00787305965568967
"CLDN18",-2.60833333333334,10.8348,0.132651220707993
"PIFO",-2.60076666666667,9.50533,9.18278269704448e-05
"HYDIN",-2.59872380952381,9.77596,0.0381481975652841
"DPCR1",-2.59270952380953,10.90477,0.0551417896490042
"COL6A6",-2.59072857142858,11.36739,0.060870833881307
"ARL14",2.58670476190476,10.79466,0.00398812838632309
"ASPA",-2.58656190476191,9.63654,6.54126326953325e-05
"CDH10",-2.58402857142857,10.09398,0.0492863468628189
"SFTPB",-2.58177142857143,12.17136,0.0272264441557944
"SERPINB5",2.57081904761904,11.42374,0.0073724039392635
"C5orf46",2.56748095238095,9.92337,0.00161721676871392
"ACKR1",-2.56242380952381,11.15557,0.067729992170955
"DYNLRB2",-2.55736190476191,10.27618,0.0525179921685792
"CAPS",-2.55427142857143,10.62491,0.00102556801289024
"CASC1",-2.55301904761905,11.54542,0.000848768492440118
"IL33",-2.55269523809524,10.66248,0.0437280237757703
"GREM1",2.54687619047619,11.97018,0.00646280961661377
"CD164L2",-2.54126666666668,11.38048,0.0141705385894052
"UMODL1-AS1",-2.53739047619048,9.35226,0.00268156397802062
"RSPH14",-2.53622857142858,9.42904,0.0136412852906338
"C4orf22",-2.53468571428571,9.41102,0.0111298887274812
"AQP10",-2.52820952380953,9.17722,1.62383695507334e-05
"GGT6",-2.52042380952381,10.64227,0.0486928674881516
"P2RX2",-2.49976190476191,10.2277,0.0476961506967862
"ABHD12B",-2.49134761904762,9.51879,0.00604751209720253
"WDR63",-2.49065714285714,9.32934,0.00186015308351338
"HSPB7",-2.48616190476191,9.87582,0.0318049314687974
"TMEM190",-2.48540952380953,9.08588,0.0128898906880505
"ESYT3",-2.4796619047619,10.84317,0.113764712663939
"PLA2G5",-2.46933333333334,9.7613,0.0270302426486696
"RPS4Y1",-2.46731428571429,12.03988,0.111043462695025
"CD36",-2.46706666666667,11.74442,0.00109810913178336
"ITLN1",-2.46112857142857,10.13971,0.0426404004127217
"PLEKHS1",-2.45507142857143,12.32335,0.0491969696910898
"FHL5",-2.4537380952381,10.70355,0.0259882730622579
"SLC11A1",-2.45075238095239,11.13214,0.0164887701443941
"HBG1",-2.44793333333334,9.31808,0.0347777377356498
"FOXE1",2.44703333333333,10.00779,0.0307862940618164
"MYCBPAP",-2.44575238095239,9.93964,0.116924792109531
"KCNE1",-2.43997142857143,8.81502,0.00661992655076039
"EXO1",2.43667619047619,10.62364,4.69006984145549e-05
"SLC30A8",-2.42800476190476,9.95053,0.120579229492289
"TTLL10",-2.42524285714286,9.55583,0.00441112106828291
"MORN5",-2.42307619047619,8.92668,0.00123785690559667
"CST1",2.41415714285714,9.60131,0.0278892711205324
"SAXO2",-2.40946666666667,9.57834,0.0322468236321999
"ERCC6L",2.40943333333333,10.35327,0.0043867536100709
"BEST4",-2.40859523809524,11.03815,0.00180423427831678
"NHLRC4",-2.40495238095239,9.5158,0.0688433763942307
"BPIFA1",-2.40210952380952,10.71829,0.123873770212006
"TCN1",2.40105238095238,10.33457,0.105832380760493
"TXLNGY",-2.3996,9.55178,0.0774216652480014
"SGCA",-2.39918571428572,10.85247,0.00516800192433889
"STRIP2",2.39527142857143,10.87279,0.00232517251144861
"SNX22",-2.39309523809524,9.7285,0.0130225675923364
"EPHX4",2.39055714285714,10.75489,0.00258775921494078
"RYR3",-2.38821904761905,9.95808,0.0115670438945837
"SCUBE1",-2.38804285714286,8.80087,0.0124861668502113
"GSTA3",-2.38362380952381,8.79113,0.000126437345628488
"RS1",-2.38280476190476,9.09837,0.0159101999301906
"AKR1B15",2.37181904761904,9.91184,0.0679387015090322
"MS4A7",-2.36971904761905,11.41383,0.0383498695326813
"SLC44A4",-2.36366666666667,11.8025,0.033923079909358
"GCNT3",2.36357619047619,12.31687,0.101012593066112
"PMEPA1",2.36154285714285,10.79388,0.030229781417696
"SLC6A4",-2.36116190476191,8.94842,0.0486653816987374
"GPC5",-2.35889523809524,10.07604,0.0455580636354928
"C4orf26",2.35718571428571,11.03563,0.077535369098065
"ABCA8",-2.35624285714286,10.54783,0.00151247951359523
"ATP13A4",-2.35476190476191,11.1931,0.0146942835262425
"ZNF295-AS1",-2.35399523809524,8.79157,3.47390179814399e-05
"PHF2P1",-2.34910476190477,9.29456,0.0876035245586917
"RFX2",-2.34432857142857,9.67757,0.00393489626139587
"MDK",2.34253809523809,11.92371,0.0468811227836985
"GRAMD2",-2.34158571428572,10.99719,0.00539296772518706
"GSTA2",-2.34103333333334,9.23161,0.0041671624207362
"IGFL2",2.33667142857143,9.40737,0.0387545104467915
"FAM107A",-2.33329523809524,12.00796,0.00951874897434576
"SPATA6L",-2.33124761904762,9.74916,9.88937190535208e-05
"C4BPA",-2.33045238095239,12.50645,0.0289820443711178
"P2RY6",2.32798571428571,10.81589,0.0439350798492828
"CAPN3",-2.32692857142857,11.47205,0.000160741574883155
"DIO2",2.31984285714286,12.27209,0.0885524262099621
"PCDH7",2.31829047619047,10.00747,0.0730168178501613
"CRTAC1",-2.31540000000001,11.50902,0.0322949277220711
"CFAP70",-2.30786666666667,11.35186,0.00679126116872552
"KRT81",2.29987142857143,12.63211,0.0470066273628458
"CALB2",2.29805238095238,11.77897,0.0453532481658739
"NOTCH4",-2.29233333333334,10.3576,0.0703553082172202
"CHIAP2",-2.28987142857143,10.33349,0.0225910281881517
"ACVRL1",-2.28954285714286,10.67472,0.00150688964982371
"FERMT1",2.28879047619047,10.67162,0.0584328013342694
"CCDC153",-2.28455714285714,9.47781,0.000174122985952993
"LEPR",-2.28197142857143,10.11162,0.0390069416268219
"ANPEP",-2.27979523809524,12.00071,0.00614737149267055
"PNLDC1",-2.27145238095238,9.47445,0.0182900216290917
"CYP2F1",-2.27034761904762,8.65679,0.0030372315366353
"C1orf189",-2.26767619047619,9.59546,3.6224384941202e-06
"KRT6B",2.26567142857142,11.35807,0.148340253507205
"IQUB",-2.26479047619048,9.52798,0.00028986402934785
"CYP4F11",-2.25876666666667,10.99803,0.0687022160458464
"NKX2-2",-2.25608095238096,9.11271,0.117782341970334
"DSG2",2.25591904761904,10.09731,0.0550205040388787
"FDCSP",-2.25568095238096,10.86189,0.116728506993024
"GRM7",-2.25544285714286,8.98479,0.0224004598680319
"SLIT3",-2.2552,11.32056,0.0215846932225867
"F10",-2.25481904761905,10.39346,0.177293985044512
"SPAG17",-2.24563333333334,9.81029,0.0176539311295451
"AGBL4",-2.24170476190476,9.21364,0.000358354278627287
"MKI67",2.2367238095238,11.44474,0.0632492021365792
"ZBBX",-2.23603333333334,9.55801,0.0606966010710959
"LRRC36",-2.23181428571429,8.93413,1.77461206803835e-06
"CCDC17",-2.23084285714286,12.54881,0.000417017711537807
"MYEOV",2.23007619047619,10.17322,0.0591211639172549
"FLRT3",-2.2293,10.98619,0.0450274486162188
"DUOX1",-2.22846190476191,12.07081,0.110690637097115
"FABP4",-2.2252761904762,10.19424,0.00500194005485929
"RPL29",2.22427142857143,10.07789,1.57804637499139e-05
"TCTEX1D1",-2.22281428571429,10.28293,0.100243360759909
"CFAP221",-2.22219523809524,9.14353,0.0383000401497216
"NME5",-2.22014285714286,12.5527,0.0593988381622833
"CYP4Z1",-2.21950952380952,9.54231,0.035793370808365
"LCA5L",-2.2192380952381,9.2869,7.24684850879315e-05
"CRISP2",-2.21493333333334,9.22898,0.082050431252354
"DNAAF1",-2.21476190476191,10.0356,0.0593921005128824
"EIF1AY",-2.21348571428572,10.42876,0.0838831481204473
"TSGA10",-2.21233333333334,11.4345,0.0119556859682849
"CCDC74B",-2.21118571428572,10.22657,0.00169731048562065
"ANGPTL1",-2.20813333333334,9.27654,9.03771993870119e-06
"FBXO15",-2.20654285714286,11.95662,0.00624753575758103
"ZFY",-2.2056761904762,9.88316,0.0444142339526512
"MMP1",2.20552380952381,11.3925,0.122731843136741
"KRTAP4-1",2.20490476190476,9.4803,0.0967172593477357
"TRIM36",-2.20358571428572,9.29529,0.025078713110007
"C21orf58",-2.20223333333334,10.90717,0.000845990933086259
"CCDC81",-2.20136666666667,10.10341,0.00080718031982269
"HSD17B13",-2.19978095238095,11.08822,0.050108302441499
"PTCHD1",-2.1984,9.09902,0.000244981938690077
"PHACTR1",-2.1921380952381,9.74367,0.0216903166912054
"TPX2",2.18480952380952,11.8145,0.137407902070936
"EFCC1",-2.1835,10.52175,0.00758704193497914
"RP1",-2.18257619047619,9.15053,0.0258732964345844
"HLF",-2.18050476190477,10.75108,0.0240331164935307
"C1orf61",2.17879999999999,11.29616,0.0731841672700202
"VWA3A",-2.17502857142857,9.87498,0.0330453954341433
"UBE2C",2.16928095238095,10.32703,0.0199810411872076
"USP6",-2.16920476190477,9.22199,0.028296482078045
"MAP6",-2.16803333333334,10.44901,0.0632318083378383
"ETV4",2.16509047619047,10.75873,0.0747507725521908
"GREB1L",2.16395714285714,10.75287,0.0951392472338139
"SCNN1G",-2.16277142857143,9.63146,0.00429470236416181
"FAM46B",-2.1581761904762,10.85171,0.100709316991185
"MMP12",2.15679523809524,11.72969,0.022910893779084
"SELP",-2.15509047619048,12.06497,0.0406631400046684
"LRRIQ1",-2.15323333333333,11.02127,0.0117091060607523
"CLDN8",-2.1507380952381,10.32655,0.205249649257086
"SPANXB1",2.14849523809524,10.48098,0.0659285641026335
"GPR87",2.14540952380952,11.22422,0.093422672278101
"PRUNE2",-2.14470952380953,9.06707,0.010408696540834
"CCNA1",-2.14322380952381,10.29461,0.0754958608256587
"ARMC2",-2.14228095238095,11.02757,0.000137889220413378
"SCNN1B",-2.14079047619048,12.33638,0.122687817215202
"SLC51B",-2.14024761904763,9.28926,4.22562311532217e-05
"RAMP3",-2.1398761904762,9.90532,0.0106367981555173
"LRRK2",-2.13986666666667,10.45326,0.00607524480362266
"CNTFR",-2.1362380952381,9.6299,0.0637797665717452
"CRMP1",-2.13181428571429,11.33893,0.110232255366948
"TCF21",-2.13051428571429,11.75964,0.0801366926883461
"ELF5",-2.13043333333333,11.41853,0.0714266854227057
"LRRC46",-2.12915238095238,10.01906,0.0054921303503134
"PLA2G3",-2.12431428571429,9.52938,0.0749610656638791
"VIPR2",-2.12314285714286,9.7302,0.240756361599442
"GTSE1",2.12191428571428,12.27844,0.0903590872191168
"NECAB1",-2.1203,9.61239,0.00404390418319826
"PLPPR1",-2.11661428571429,10.69237,0.14410464208121
"UPK3B",-2.11553333333334,8.75056,0.000535221998429725
"ABCA3",-2.11286190476191,12.57173,0.0031842649061321
"THBS4",-2.11078571428572,10.55455,0.0942410828418925
"SLN",-2.11040952380953,9.79278,0.0748828509394213
"KCNJ16",-2.10667619047619,9.36906,0.0342040658220563
"PLA2G1B",-2.10546190476191,9.88321,0.026176227183494
"DEPDC1",2.10365714285714,10.01376,0.027845405631822
"CSF3",-2.10167619047619,9.92746,0.0133403673324198
"PGC",-2.09743333333333,11.31663,0.0783297484519669
"CDC20",2.09142380952381,12.52983,0.00206440525097666
"VIP",-2.09095714285714,11.59793,0.0826157259119508
"RSPH4A",-2.08459523809524,10.50215,0.146795258489647
"CPQ",-2.08447619047619,10.3907,0.0574290692863816
"ACP5",-2.08384761904762,10.72224,0.0184572750545079
"PIH1D2",-2.08319523809524,10.71903,0.0228078521128632
"KRT86",2.0803380952381,9.96287,0.0795105370989486
"GIPC2",-2.07972380952381,11.12526,0.0634904391347134
"CHD5",-2.07912857142858,9.91571,0.153051717203148
"CA9",2.0783238095238,11.04006,0.141748864765387
"KANK3",-2.07546666666667,10.76504,0.00316519581521869
"TCEAL2",-2.07166666666667,9.6674,0.0636914284263008
"TDRD12",-2.07082857142857,9.42072,0.0381718552021858
"HLA-DRB5",2.07072857142857,10.86721,0.201462062253546
"CRABP1",-2.07029047619048,9.05073,0.0374968689638358
"LMX1A",-2.06914761904762,9.19363,0.0572333417972525
"PLA2G4F",-2.06648571428571,10.31166,0.186436784626487
"GYPE",-2.06515238095238,10.38926,0.129355282722121
"TTLL6",-2.06295714285715,11.60823,0.100180787091839
"RSPH9",-2.06174761904762,11.33871,0.0108413777267846
"NKX2-1",-2.0567,13.12501,0.149611036828243
"MAT1A",-2.05352857142857,9.24933,0.0294959322013607
"ADAMTS8",-2.05192857142857,8.63855,2.06418426933061e-06
"FAM83D",2.05023809523809,12.0217,0.165743236544152
"EFHC2",-2.04868095238095,11.22509,0.0170270014346383
"BEND5",-2.04841428571429,9.84121,4.3842016108337e-05
"COL10A1",2.04702857142857,11.99492,0.0561213451708774
"FAM189A2",-2.04657142857143,12.6491,0.0345361873433587
"HMGN2P46",2.04383333333333,11.11035,0.0485006758460882
"TSNAXIP1",-2.04287619047619,9.97722,0.0518992302089234
"DEGS2",-2.04274285714286,10.81768,0.0629656746267235
"EVI2A",-2.04254761904762,11.61545,0.101237002927116
"SPRR1B",2.04204761904762,9.5116,0.116406093815884
"WDHD1",2.0414,10.80418,0.00408241265598976
"LINC00887",2.03978095238095,9.43668,0.0148388615241647
"ARHGEF15",-2.03458571428571,9.87399,0.000291899355566261
"GRIN3B",-2.02758571428572,9.39509,0.0164450858984631
"GPR37",2.02717619047619,10.79999,0.0173838077376628
"SLC4A5",-2.02634285714286,11.23316,0.00869055318593099
"DCSTAMP",-2.02593333333333,10.75618,0.145406506375319
"DRC3",-2.02259047619048,10.41772,0.0994110853613905
"LAMA2",-2.01897142857143,10.51072,0.031956822521798
"NKX3-1",2.01713809523809,9.78063,0.0402367852508257
"CEACAM5",2.01691428571428,10.57784,0.176546905322106
"NDUFA4L2",-2.01334285714286,11.50926,0.0893424041190718
"MARCH10",-2.01326666666667,9.13908,0.00704347998141816
"KRT80",2.01082380952381,12.44131,0.002693888872758
"KIAA1324L",-2.01066666666667,11.6077,0.00279729831069463
"GABRP",-2.00812380952381,8.90098,0.0271965548251356
"IRS1",2.00749523809523,12.08598,0.150842269723585
"PHF19",2.00571428571428,11.7749,0.00456375772826372
"DLK1",-2.00519047619048,9.0515,0.0702544495462991
"EGFL7",-2.00292857142857,10.07425,0.120005515234414
"ZNF396",-2.00226190476191,10.18195,0.0823138025818417
"FOLR3",-2.00062380952381,9.46973,0.0360113613523827
"IL36RN",2.0005619047619,9.25366,0.112774503428885
"LMOD1",-1.99981904761905,11.35796,0.0327115082529336
"GJB2",1.99903809523809,12.26496,0.187055170401314
"KCNT1",-1.99900952380952,9.96916,0.184526499093196
"ABCA12",1.99873333333333,9.44198,0.0208985943230205
"ZWINT",1.99388095238095,10.51625,0.0329259671387422
"PKD2L1",-1.99250476190476,10.58708,0.00586084090410543
"CENPA",1.9923619047619,11.60862,0.116188922155165
"PAF1",1.98978095238095,13.52738,0.127212548350927
"MARK1",-1.98914285714286,11.3129,0.0157572565351928
"WARS2",-1.98597619047619,11.20105,0.156796851390327
"DOC2A",-1.98431904761905,9.55621,0.123719907525743
"LGSN",1.98343333333333,11.35947,0.213690141586429
"HTR3C",-1.98175714285714,9.06617,0.0847371417075354
"IGFBP3",1.98077142857142,12.71064,0.00167686948150432
"UBE2T",1.98059523809524,12.36985,0.225336614667681
"PLP1",-1.98055238095239,9.72718,0.21132436248382
"ZIC2",1.97574285714285,10.15202,0.180293260697507
"AK8",-1.97464285714286,9.66735,0.00244162831445165
"CENPI",1.97313809523809,10.27993,0.022732518891542
"BEND6",1.97003333333333,11.67609,0.025370803526434
"GIP",1.96627142857143,9.51229,0.0576863269841936
"NDNF",-1.96526190476191,12.33005,0.0760054971113265
"SNORD3A",1.96368571428571,12.51618,0.0641676033641397
"CDC25C",1.96300476190476,10.02817,0.0204582384475177
"ITGA2",1.96025714285714,11.97028,0.0731798302263656
"RIC3",-1.95806190476191,8.76519,1.34396512813866e-05
"IQCA1",-1.9578,10.91534,0.00938052091101885
"KIF23",1.95769523809523,11.03832,0.0103576581158889
"ADH1C",-1.95762380952381,10.25333,0.00827125479265216
"ACE",-1.95595238095239,10.819,0.0154983372950588
"SHCBP1",1.95579523809524,10.32949,0.0107075532635429
"SAPCD2",1.95431428571428,10.41902,0.000193132113912495
"TGM3",-1.95421428571429,9.40295,0.064596667811616
"FOXM1",1.95118095238095,11.03636,0.114562359445378
"TTC23L",-1.94827142857143,9.45691,0.143636720856081
"AUNIP",1.94672857142857,10.20431,0.00732800426945317
"CFAP126",-1.94587142857143,8.99029,5.26819627540673e-05
"UTY",-1.94534285714286,9.66326,0.132134451015846
"CRABP2",1.94380476190476,12.06483,0.20692204433019
"DNAAF3",-1.94281904761905,11.47786,0.0058564289539769
"PCDHB2",1.94147619047619,10.9147,0.12915733113082
"CPB2",-1.94057619047619,9.01763,0.0351387382675293
"HLA-C",-1.94002380952382,12.61635,0.110481083878815
"XPNPEP2",-1.93984285714286,9.62521,0.259330896227799
"SYT1",1.93924285714285,11.42447,0.0809660013025716
"SPATA4",-1.93495238095238,9.6443,0.0825914426763166
